id,ope8_id,ope6_id,name,city,state,zip,accreditor,school_url,price_calculator_url,main_campus,branches,region_id
220701,350400,3504,Martin Methodist College,Pulaski,35,38478,Southern Association of Colleges and Schools Commission on Colleges,www.martinmethodist.edu,https://www.martinmethodist.edu/admissions/financial-aid/sm_files/npcalc.htm,1,1,5
220710,350500,3505,Maryville College,Maryville,35,37804,Southern Association of Colleges and Schools Commission on Colleges,www.maryvillecollege.edu,www.maryvillecollege.edu/admissions/finaid/net-price-calculator/,1,1,5
220756,535200,5352,Tennessee College of Applied Technology-McKenzie,McKenzie,35,38201,Council on Occupational Education,www.tcatmckenzie.edu,https://tcatmckenzie.edu/future-students/net-price-calculator,1,1,5
220765,865500,8655,Genesis Career College-Cookeville,Cookeville,35,38501,Council on Occupational Education,www.genesiscareer.edu,www.genesiscareer.edu/financial-aid/net-price-calculator/,1,1,5
220792,350600,3506,Meharry Medical College,Nashville,35,37208,Southern Association of Colleges and Schools Commission on Colleges,www.mmc.edu,www.mmc.edu/prospectivestudents/tuition-and-fees/budgetinghelps.html,1,1,5
220808,350700,3507,Memphis College of Art,Memphis,35,38104,Southern Association of Colleges and Schools Commission on Colleges,www.mca.edu,mca.edu/npc/npcalc.htm,1,1,5
220853,536000,5360,Tennessee College of Applied Technology-Memphis,Memphis,35,38105,Council on Occupational Education,www.tcatmemphis.edu,www.tcatmemphis.edu/future-students/net-price-calculator,1,1,5
220862,350900,3509,University of Memphis,Memphis,35,38152,Southern Association of Colleges and Schools Commission on Colleges,www.memphis.edu,www.memphis.edu/financialaid/net_price_calculator/npc.php,1,1,5
220871,1052900,10529,Memphis Theological Seminary,Memphis,35,38104,Commission on Accrediting of the Association of Theological Schools,www.memphisseminary.edu/,www.memphisseminary.edu,1,1,5
220978,351000,3510,Middle Tennessee State University,Murfreesboro,35,37132,Southern Association of Colleges and Schools Commission on Colleges,www.mtsu.edu,www.mtsu.edu/financialaid/npcalc/npcalc.htm,1,1,5
220996,778300,7783,Middle Tennessee School of Anesthesia Inc,Madison,35,37115,Southern Association of Colleges and Schools Commission on Colleges,www.MTSA.edu,www.mtsa.edu,1,1,5
221050,535100,5351,Tennessee College of Applied Technology-Morristown,Morristown,35,37813,Council on Occupational Education,www.tcatmorristown.edu,www.tcatmorristown.edu,1,1,5
221096,683600,6836,Motlow State Community College,Tullahoma,35,37388,Southern Association of Colleges and Schools Commission on Colleges,www.mscc.edu,www.mscc.edu/financialaid/netpricecalculator/npcalc.htm,1,1,5
221102,2103500,21035,Tennessee College of Applied Technology-Murfreesboro,Murfreesboro,35,37129,Council on Occupational Education,www.tcatmurfreesboro.edu,https://tcatmurfreesboro.edu/sites/tcatmurfreesboro.edu/files/netprice_calc/npcalc.htm,1,1,5
221148,793803,7938,Lincoln College of Technology-Nashville,Nashville,35,37206,Accrediting Commission of Career Schools and Colleges,www.lincolntech.edu/campus/nashville-tn,www.lincolntech.edu/net-price-calculator,0,8,5
221157,2125300,21253,Nashville College of Medical Careers,Madison,35,37115,Accrediting Commission of Career Schools and Colleges,www.NashvilleCollege.com,www.nashvillecollege.com/npcalc.htm,1,1,5
221184,814500,8145,Nashville State Community College,Nashville,35,37209,Southern Association of Colleges and Schools Commission on Colleges,www.nscc.edu,www.nscc.edu/consumer-information/,1,1,5
221236,528300,5283,Tennessee College of Applied Technology-Newbern,Newbern,35,38059,Council on Occupational Education,www.tcatnewbern.edu,www.tcatnewbern.edu,1,1,5
221254,2106400,21064,O'More College of Design,Franklin,35,37064,,www.omorecollege.edu,https://www.omorecollege.edu/calculator/npcalc.htm,1,1,5
221281,2237900,22379,Tennessee College of Applied Technology-Paris,Paris,35,38242,Council on Occupational Education,https://www.tcatparis.edu,https://tcatparis.edu/future-students/net-price-calculator,1,1,5
221333,946400,9464,Tennessee College of Applied Technology-Pulaski,Pulaski,35,38478,Council on Occupational Education,www.tcatpulaski.edu,https://tcatpulaski.edu/future-students/net-price-calculator,1,1,5
221351,351900,3519,Rhodes College,Memphis,35,38112,Southern Association of Colleges and Schools Commission on Colleges,www.rhodes.edu,https://npc.collegeboard.org/student/app/rhodes,1,1,5
221388,1216400,12164,Tennessee College of Applied Technology-Ripley,Ripley,35,38063,Council on Occupational Education,www.tcatripley.edu,tcatripley.edu/sites/tcatripley.edu/files/netprice_calc/npcalc.htm,1,1,5
221397,991400,9914,Roane State Community College,Harriman,35,37748,Southern Association of Colleges and Schools Commission on Colleges,www.roanestate.edu,www.roanestate.edu/fa/netPriceCalculator,1,1,5
221430,535700,5357,Tennessee College of Applied Technology-Crump,Crump,35,38327,Council on Occupational Education,www.tcatcrump.edu,www.tcatcrump.edu,1,1,5
221485,1043900,10439,Southwest Tennessee Community College,Memphis,35,38103,Southern Association of Colleges and Schools Commission on Colleges,www.southwest.tn.edu,https://eas.southwest.tn.edu/request/netprice/20140205/npcalc.htm.htm,1,1,5
221494,537900,5379,Tennessee College of Applied Technology-Shelbyville,Shelbyville,35,37160,Council on Occupational Education,www.tcatshelbyville.edu,www.tcatshelbyville.edu,1,1,5
221519,353400,3534,The University of the South,Sewanee,35,37383,Southern Association of Colleges and Schools Commission on Colleges,www.sewanee.edu,www.collegecostcalculator.org/sewaneetheuniversityofthesouth,1,1,5
221582,971000,9710,Tennessee College of Applied Technology-Oneida-Huntsville,Huntsville,35,37756,Council on Occupational Education,www.tcatoneida.edu,www.tcatoneida.edu,1,1,5
221591,402600,4026,Tennessee College of Applied Technology-Crossville,Crossville,35,38555,Council on Occupational Education,www.tcatcrossville.edu,www.tcatcrossville.edu,1,1,5
221607,530700,5307,Tennessee College of Applied Technology-McMinnville,McMinnville,35,37110,Council on Occupational Education,www.tcatmcminnville.edu,https://tcatmcminnville.edu/future-students/net-price-calculator,1,1,5
221616,535400,5354,Tennessee College of Applied Technology-Jackson,Jackson,35,38301,Council on Occupational Education,www.tcatjackson.edu,tcatjackson.edu/future-students/net-price-calculator,1,1,5
221625,402500,4025,Tennessee College of Applied Technology-Knoxville,Knoxville,35,37919,Council on Occupational Education,https://www.tcatknoxville.edu/,https://tcatknoxville.edu/future-students/net-price-calculator,1,1,5
221634,2092800,20928,Tennessee College of Applied Technology-Whiteville,Whiteville,35,38075,Council on Occupational Education,www.tcatwhiteville.edu,www.tcatwhiteville.edu,1,1,5
221643,1269300,12693,Pellissippi State Community College,Knoxville,35,37933,Southern Association of Colleges and Schools Commission on Colleges,www.pstcc.edu/,www.pstcc.edu/financial_aid/,1,1,5
221661,351800,3518,Southern Adventist University,Collegedale,35,37315,Southern Association of Colleges and Schools Commission on Colleges,www.southern.edu,www.southern.edu/undergrad/finances/cost-calculator.html#!#st,1,1,5
221670,351700,3517,Southern College of Optometry,Memphis,35,38104,Southern Association of Colleges and Schools Commission on Colleges,https://www.sco.edu,https://www.sco.edu/debt-calculator,1,1,5
221731,352500,3525,Tennessee Wesleyan University,Athens,35,37303,Southern Association of Colleges and Schools Commission on Colleges,www.tnwesleyan.edu,https://www.tnwesleyan.edu/admissions/tuition-aid-scholarships/truecostcalculator/,1,1,5
221740,352900,3529,The University of Tennessee-Chattanooga,Chattanooga,35,37403,Southern Association of Colleges and Schools Commission on Colleges,www.utc.edu,www.utc.edu/financial-aid/estimating-your-cost/net-price-calculator.php,1,1,5
221759,353000,3530,The University of Tennessee-Knoxville,Knoxville,35,37996,Southern Association of Colleges and Schools Commission on Colleges,www.utk.edu,onestop.utk.edu/your-money/cost-estimators/net-price-calculator/,1,1,5
221768,353100,3531,The University of Tennessee-Martin,Martin,35,38238,Southern Association of Colleges and Schools Commission on Colleges,www.utm.edu,www.utm.edu/departments/finaid/calculator.php,1,1,5
221795,743900,7439,Fountainhead College of Technology,Knoxville,35,37918,,www.fountainheadcollege.edu,fountainheadcollege.edu/npcalc.htm,1,1,5
221829,956700,9567,Tennessee School of Beauty of Knoxville Inc,Knoxville,35,37921,National Accrediting Commission of Career Arts and Sciences,www.tennesseeschoolofbeauty.com,www.tennesseeschoolofbeauty.com,1,1,5
221838,352200,3522,Tennessee State University,Nashville,35,37209,Southern Association of Colleges and Schools Commission on Colleges,www.tnstate.edu,www.tnstate.edu/financial_aid/tuition_calculator.aspx,1,1,5
221847,352300,3523,Tennessee Technological University,Cookeville,35,38505,Southern Association of Colleges and Schools Commission on Colleges,www.tntech.edu,https://www.tntech.edu/financialaid/cost/netprice/,1,1,5
221892,352600,3526,Trevecca Nazarene University,Nashville,35,37210,Southern Association of Colleges and Schools Commission on Colleges,https://www.trevecca.edu,https://www.shoppingsheet.com/Shopping/Landing/trevecca,1,1,5
221908,537800,5378,Northeast State Community College,Blountville,35,37617,Southern Association of Colleges and Schools Commission on Colleges,www.northeaststate.edu/,apps.northeaststate.edu/netpricecalc/,1,1,5
221953,352700,3527,Tusculum University,Greeneville,35,37743,Southern Association of Colleges and Schools Commission on Colleges,www.tusculum.edu,www.tusculum.edu/npc/index.html,1,1,5
221971,352800,3528,Union University,Jackson,35,38305,Southern Association of Colleges and Schools Commission on Colleges,www.uu.edu,www.uu.edu/financialaid/undergraduate/npc/,1,1,5
221999,353500,3535,Vanderbilt University,Nashville,35,37240,Southern Association of Colleges and Schools Commission on Colleges,www.vanderbilt.edu,https://vanderbilt.studentaidcalculator.com/survey.aspx,1,1,5
222053,991200,9912,Volunteer State Community College,Gallatin,35,37066,Southern Association of Colleges and Schools Commission on Colleges,www.volstate.edu,www.volstate.edu/FinancialAid/Cost.php,1,1,5
222062,886300,8863,Walters State Community College,Morristown,35,37813,Southern Association of Colleges and Schools Commission on Colleges,www.ws.edu,www.ws.edu/financial-aid/consumer/npcalc/,1,1,5
222099,494700,4947,West Tennessee Business College,Jackson,35,38301,,www.wtbc.edu,www.wtbc.edu,1,1,5
222105,1155300,11553,William Moore College of Technology,Memphis,35,38104,Council on Occupational Education,www.williamrmoore.org,www.williamrmoore.org,1,1,5
222178,353700,3537,Abilene Christian University,Abilene,27,79699,Southern Association of Colleges and Schools Commission on Colleges,www.acu.edu,www.acu.edu/campusoffices/sfs/calculator/freshman.html,1,1,6
222567,353900,3539,Alvin Community College,Alvin,27,77511,Southern Association of Colleges and Schools Commission on Colleges,www.alvincollege.edu,www.alvincollege.edu/Net-Price-Calculator,1,1,6
222576,354000,3540,Amarillo College,Amarillo,27,79109,Southern Association of Colleges and Schools Commission on Colleges,www.actx.edu,https://www.actx.edu/fin/net-price-calculator,1,1,6
222628,2259400,22594,Amberton University,Garland,27,75041,Southern Association of Colleges and Schools Commission on Colleges,www.amberton.edu,www.amberton.edu,1,1,6
222822,666100,6661,Angelina College,Lufkin,27,75902,Southern Association of Colleges and Schools Commission on Colleges,www.angelina.edu,www.collegeforalltexans.com/apps/CollegeMoney/index.php,1,1,6
222831,354100,3541,Angelo State University,San Angelo,27,76909,Southern Association of Colleges and Schools Commission on Colleges,www.angelo.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
222877,2081400,20814,Arlington Baptist University,Arlington,27,76012,Association for Bibical Higher Educaiton,https://abu.edu,https://abu.edu,1,1,6
222886,2521200,25212,Arlington Career Institute,Grand Prairie,27,75050,Accrediting Commission of Career Schools and Colleges,www.arlingtoncareerinstitute.edu,www.arlingtoncareerinstitute.edu,1,1,6
222938,2117100,21171,The Art Institute of Houston,Houston,27,77027,Southern Association of Colleges and Schools Commission on Colleges,www.artinstitutes.edu/houston,www.artinstitutes.edu/houston/tuition-aid/net-price-calculator,1,3,6
222983,354300,3543,Austin College,Sherman,27,75090,Southern Association of Colleges and Schools Commission on Colleges,www.austincollege.edu,artemis.austincollege.edu/photos/finaid_calc/npcalc.htm,1,1,6
222992,1201500,12015,Austin Community College District,Austin,27,78752,Southern Association of Colleges and Schools Commission on Colleges,www.austincc.edu,www.austincc.edu/students/financial-aid/explore-your-financial-aid/cost-of-attendance/net-price-calculator,1,1,6
223001,354400,3544,Austin Presbyterian Theological Seminary,Austin,27,78705,Commission on Accrediting of the Association of Theological Schools,www.austinseminary.edu,www.austinseminary.edu/page.cfm?p=1267,1,1,6
223056,1226800,12268,Baldwin Beauty School-South Austin,Austin,27,78704,National Accrediting Commission of Career Arts and Sciences,baldwinbeautyschools.com,baldwinbeautyschools.com,1,2,6
223083,660600,6606,Baptist Health System School of Health Professions,San Antonio,27,78229,Accrediting Bureau of Health Education Schools,www.bshp.edu,https://www.bshp.edu/future-students/admissions/tuition-fees,1,1,6
223117,2331200,23312,Baptist Missionary Association Theological Seminary,Jacksonville,27,75766,Southern Association of Colleges and Schools Commission on Colleges,www.bmats.edu,www.bmats.edu,1,1,6
223223,494900,4949,Baylor College of Medicine,Houston,27,77030,Southern Association of Colleges and Schools Commission on Colleges,www.bcm.edu,https://www.bcm.edu/education/financial-aid/applications,1,1,6
223232,354500,3545,Baylor University,Waco,27,76798,Southern Association of Colleges and Schools Commission on Colleges,www.baylor.edu,www.baylor.edu/sfs/netpricecalculator/npcalc.htm,1,1,6
223320,354600,3546,Coastal Bend College,Beeville,27,78102,Southern Association of Colleges and Schools Commission on Colleges,www.coastalbend.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
223427,354900,3549,Blinn College,Brenham,27,77833,Southern Association of Colleges and Schools Commission on Colleges,www.blinn.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
223463,3026500,30265,Remington College-Dallas Campus,Garland,27,75041,Accrediting Commission of Career Schools and Colleges,www.remingtoncollege.edu/dallas-texas-career-schools-overview,calculator.remingtoncollege.edu/,1,15,6
223472,2144800,21448,Vet Tech Institute of Houston,Houston,27,77027,Accrediting Commission of Career Schools and Colleges,houston.vettechinstitute.edu,houston.vettechinstitute.edu/aid,1,1,6
223506,728700,7287,Brazosport College,Lake Jackson,27,77566,Southern Association of Colleges and Schools Commission on Colleges,www.brazosport.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
223524,2100200,21002,Brookhaven College,Farmers Branch,27,75244,Southern Association of Colleges and Schools Commission on Colleges,www.brookhavencollege.edu/,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
223773,356100,3561,Cedar Valley College,Lancaster,27,75134,Southern Association of Colleges and Schools Commission on Colleges,www.cedarvalleycollege.edu,www.dcccd.edu/pc/cost/pages/coa.aspx,1,1,6
223816,400300,4003,Central Texas College,Killeen,27,76549,Southern Association of Colleges and Schools Commission on Colleges,www.ctcd.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
223852,1293000,12930,Charles and Sues School of Hair Design,Bryan,27,77802,National Accrediting Commission of Career Arts and Sciences,www.charlesandsues.com,www.charlesandsues.com,1,1,6
223898,355300,3553,Cisco College,Cisco,27,76437,Southern Association of Colleges and Schools Commission on Colleges,www.cisco.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
223922,355400,3554,Clarendon College,Clarendon,27,79226,Southern Association of Colleges and Schools Commission on Colleges,www.clarendoncollege.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
224004,355700,3557,Concordia University Texas,Austin,27,78726,Southern Association of Colleges and Schools Commission on Colleges,www.concordia.edu,https://concordia.studentaidcalculator.com/survey.aspx,1,1,6
224013,2058600,20586,Conlee's College of Cosmetology,Kerrville,27,78028,National Accrediting Commission of Career Arts and Sciences,www.conleescosmo.com/,www.conleescosmo.com/#!financial-aid/lw5fw,1,1,6
224110,355800,3558,North Central Texas College,Gainesville,27,76240,Southern Association of Colleges and Schools Commission on Colleges,www.nctc.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
224147,1116100,11161,Texas A & M University-Corpus Christi,Corpus Christi,27,78412,Southern Association of Colleges and Schools Commission on Colleges,www.tamucc.edu,prospect.tamucc.edu/cost.html,1,1,6
224156,1248300,12483,Cosmetology Career Center LLC,Carrollton,27,75006,Council on Occupational Education,https://paulmitchell.edu/dallas/,https://paulmitchell.edu/dallas/programs/cosmetology,1,3,6
224226,356000,3560,Dallas Baptist University,Dallas,27,75211,Southern Association of Colleges and Schools Commission on Colleges,https://www.dbu.edu,https://dbu.studentaidcalculator.com/survey.aspx,1,1,6
224244,694100,6941,Dallas Christian College,Dallas,27,75234,Association for Bibical Higher Educaiton,www.dallas.edu,www.dallas.edu/Financial-Services,1,1,6
224271,1076100,10761,Dallas Institute of Funeral Service,Dallas,27,75227,American Board of Funeral Service Education Committee on Accreditation,https://www.dallasinstitute.edu,https://www.dallasinstitute.edu/admissions/net-price-calculator,1,1,6
224305,356200,3562,Dallas Theological Seminary,Dallas,27,75204,Southern Association of Colleges and Schools Commission on Colleges,WWW.DTS.EDU,www.dts.edu/departments/financial-aid/financial-aid-calculator/,1,1,6
224323,365100,3651,University of Dallas,Irving,27,75062,Southern Association of Colleges and Schools Commission on Colleges,www.udallas.edu,www.udallas.edu/admissions/calculator/index.php,1,1,6
224350,356300,3563,Del Mar College,Corpus Christi,27,78404,Southern Association of Colleges and Schools Commission on Colleges,www.delmar.edu,www.delmar.edu/becoming-a-viking/afford/index.html,1,1,6
224527,356400,3564,East Texas Baptist University,Marshall,27,75670,Southern Association of Colleges and Schools Commission on Colleges,https://www.etbu.edu,https://www.etbu.edu/php/npc/npcalc.htm,1,1,6
224545,3170300,31703,Texas A&M University-Texarkana,Texarkana,27,75503,Southern Association of Colleges and Schools Commission on Colleges,www.tamut.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
224554,356500,3565,Texas A & M University-Commerce,Commerce,27,75428,Southern Association of Colleges and Schools Commission on Colleges,www.tamuc.edu/,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
224572,851000,8510,Eastfield College,Mesquite,27,75150,Southern Association of Colleges and Schools Commission on Colleges,www.eastfieldcollege.edu/,www.dcccd.edu/pc/cost/pages/coa.aspx,1,1,6
224615,445300,4453,El Centro College,Dallas,27,75202,Southern Association of Colleges and Schools Commission on Colleges,www.elcentrocollege.edu,www.elcentrocollege.edu/pc/cost/tuition/pages/tuitioncalc.aspx,1,1,6
224642,1038700,10387,El Paso Community College,El Paso,27,79925,Southern Association of Colleges and Schools Commission on Colleges,www.epcc.edu,www.epcc.edu/FinancialAid/,1,1,6
224660,2098301,20983,Western Technical College,El Paso,27,79924,Accrediting Commission of Career Schools and Colleges,www.westerntech.edu,www.westerntech.edu/net-price-calculator/,0,2,6
224679,2098300,20983,Western Technical College,El Paso,27,79927,Accrediting Commission of Career Schools and Colleges,www.westerntech.edu,www.westerntech.edu/NetPrice/,1,2,6
224712,356600,3566,Episcopal Theological Seminary of the Southwest,Austin,27,78705,Southern Association of Colleges and Schools Commission on Colleges,ssw.edu,ssw.edu,1,1,6
224758,2267100,22671,Exposito School of Hair Design,Amarillo,27,79109,National Accrediting Commission of Career Arts and Sciences,expositoschoolofhair.com,expositoschoolofhair.com,1,1,6
224776,1303912,13039,Miami International University of Art & Design-Art Institute Dallas,Dallas,27,75231,Southern Association of Colleges and Schools Commission on Colleges,www.artinstitutes.edu/dallas/,www.artinstitutes.edu/dallas/tuition-aid/net-price-calculator,0,15,6
224828,2306700,23067,Fort Worth Beauty School,Benbrook,27,76116,National Accrediting Commission of Career Arts and Sciences,www.fortworthbeautyschoolinc.com,www.fortworthbeautyschoolinc.com/info/Affordability___Consumer_Info,1,1,6
224891,356800,3568,Frank Phillips College,Borger,27,79008,Southern Association of Colleges and Schools Commission on Colleges,www.fpctx.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
224961,497200,4972,Galveston College,Galveston,27,77550,Southern Association of Colleges and Schools Commission on Colleges,www.gc.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,2,6
225070,357000,3570,Grayson College,Denison,27,75020,Southern Association of Colleges and Schools Commission on Colleges,grayson.edu,www.grayson.edu/gettingstarted/Financial%20Aid/net-price-calculator.html,1,1,6
225201,1050900,10509,Hallmark University,San Antonio,27,78230,Accrediting Commission of Career Schools and Colleges,https://www.hallmarkuniversity.edu,https://www.hallmarkuniversity.edu/net-price-calculator/npcalc.htm,1,1,6
225247,357100,3571,Hardin-Simmons University,Abilene,27,79698,Southern Association of Colleges and Schools Commission on Colleges,https://www.hsutx.edu,https://www.hsutx.edu/tuition-aid/affording-hsu/net-price-calculator/,1,1,6
225308,357200,3572,Trinity Valley Community College,Athens,27,75751,Southern Association of Colleges and Schools Commission on Colleges,www.tvcc.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
225371,357300,3573,Hill College,Hillsboro,27,76645,Southern Association of Colleges and Schools Commission on Colleges,www.hillcollege.edu,www.hillcollege.edu/StudentServices/hill/?mdc=finaid,1,1,6
225399,357600,3576,Houston Baptist University,Houston,27,77074,Southern Association of Colleges and Schools Commission on Colleges,https://www.hbu.edu,https://www.hbu.edu/estimator,1,1,6
225414,1171100,11711,University of Houston-Clear Lake,Houston,27,77058,Southern Association of Colleges and Schools Commission on Colleges,www.uhcl.edu/home,uhcl.studentaidcalculator.com/survey.aspx,1,1,6
225423,1063300,10633,Houston Community College,Houston,27,77002,Southern Association of Colleges and Schools Commission on Colleges,www.hccs.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
225432,361200,3612,University of Houston-Downtown,Houston,27,77002,Southern Association of Colleges and Schools Commission on Colleges,www.uhd.edu,www.uhd.edu/financial/cost/Pages/financial-cost-calculator.aspx,1,1,6
225502,1323100,13231,University of Houston-Victoria,Victoria,27,77901,Southern Association of Colleges and Schools Commission on Colleges,www.uhv.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
225511,365200,3652,University of Houston,Houston,27,77204,Southern Association of Colleges and Schools Commission on Colleges,www.uh.edu/,www.uh.edu/financial/net-price-calculator/,1,1,6
225520,357400,3574,Howard College,Big Spring,27,79720,Southern Association of Colleges and Schools Commission on Colleges,https://www.howardcollege.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,2,6
225548,357500,3575,Howard Payne University,Brownwood,27,76801,Southern Association of Colleges and Schools Commission on Colleges,www.hputx.edu,www.hputx.edu/campus-offices/financial-aid/net-price-calculator-external/,1,1,6
225575,357700,3577,Huston-Tillotson University,Austin,27,78702,Southern Association of Colleges and Schools Commission on Colleges,www.htu.edu,htu.edu/npcalc.htm,1,1,6
225627,357800,3578,University of the Incarnate Word,San Antonio,27,78209,Southern Association of Colleges and Schools Commission on Colleges,www.uiw.edu,www.uiw.edu/finaid/estimateyourcosts2.html,1,1,6
225779,908200,9082,International Business College-El Paso,El Paso,27,79935,,www.ibcelpaso.edu,www.ibcelpaso.edu,1,1,6
225876,357900,3579,Jacksonville College-Main Campus,Jacksonville,27,75766,Southern Association of Colleges and Schools Commission on Colleges,www.jacksonville-college.edu,www.collegeforalltexans.com/apps/collegemoney/,1,1,6
225885,363700,3637,Jarvis Christian College,Hawkins,27,75765,Southern Association of Colleges and Schools Commission on Colleges,www.jarvis.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
225991,2318200,23182,KD Conservatory College of Film and Dramatic Arts,Dallas,27,75207,National Association of Schools of Theatre,www.KDSTUDIO.COM,www.kdstudio.com/wp-content/themes/kdc/netpricecalculator/npcalc.htm,1,1,6
226019,358000,3580,Kilgore College,Kilgore,27,75662,Southern Association of Colleges and Schools Commission on Colleges,https://www.kilgore.edu,https://www.kilgore.edu/tuition_fees.asp,1,1,6
226091,358100,3581,Lamar University,Beaumont,27,77705,Southern Association of Colleges and Schools Commission on Colleges,www.lamar.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
226107,2358200,23582,Lamar State College-Orange,Orange,27,77630,Southern Association of Colleges and Schools Commission on Colleges,www.lsco.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
226116,2348500,23485,Lamar State College-Port Arthur,Port Arthur,27,77640,Southern Association of Colleges and Schools Commission on Colleges,www.lamarpa.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
226125,1229700,12297,Laredo Beauty College Inc,Laredo,27,78040,National Accrediting Commission of Career Arts and Sciences,www.laredobeautycollege.net/,www.onlineeducation.net/school/laredo-beauty-college-inc,1,1,6
226134,358200,3582,Laredo College,Laredo,27,78040,Southern Association of Colleges and Schools Commission on Colleges,www.laredo.edu,www.laredo.edu/financialaid/fa_calc.htm,1,1,6
226152,965100,9651,Texas A & M International University,Laredo,27,78041,Southern Association of Colleges and Schools Commission on Colleges,www.tamiu.edu/,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
226204,358300,3583,Lee College,Baytown,27,77520,Southern Association of Colleges and Schools Commission on Colleges,www.lee.edu,www.lee.edu/financialaid/,1,1,6
226231,358400,3584,LeTourneau University,Longview,27,75602,Southern Association of Colleges and Schools Commission on Colleges,www.letu.edu,tcc.noellevitz.com/(S(crms2iwt5oswa40jf3oer0at))/LeTourneau%20Unive rsity/Freshman%20Students,1,1,6
226277,793804,7938,Lincoln College of Technology-Grand Prairie,Grand Prairie,27,75052,Accrediting Commission of Career Schools and Colleges,www.lincolntech.edu/campus/grand-prairie-tx,www.lincolntech.edu/net-price-calculator,0,8,6
226383,358600,3586,Lubbock Christian University,Lubbock,27,79407,Southern Association of Colleges and Schools Commission on Colleges,https://www.lcu.edu,https://lcu.edu/admissions/net-price-calculator/,1,1,6
226408,709600,7096,College of the Mainland,Texas City,27,77591,Southern Association of Colleges and Schools Commission on Colleges,www.com.edu,www.collegeforalltexans.com/apps/CollegeMoney/index.php,1,1,6
226471,358800,3588,University of Mary Hardin-Baylor,Belton,27,76513,Southern Association of Colleges and Schools Commission on Colleges,https://go.umhb.edu/,https://financialaid.umhb.edu/estimator-0,1,1,6
226578,359000,3590,McLennan Community College,Waco,27,76708,Southern Association of Colleges and Schools Commission on Colleges,www.mclennan.edu,www.mclennan.edu/financial-aid/,1,1,6
226587,359100,3591,McMurry University,Abilene,27,79697,Southern Association of Colleges and Schools Commission on Colleges,ww2.mcm.edu,financial-aid.mcm.edu/calculators/index.html,1,1,6
226675,661200,6612,Covenant School of Nursing and Allied Health,Lubbock,27,79407,Accreditation Commission for Education in Nursing,covenanthealth.org/cson,covenanthealth.org/cson,1,1,6
226806,979700,9797,Midland College,Midland,27,79705,Southern Association of Colleges and Schools Commission on Colleges,www.midland.edu,www.collegeforalltexans.com/apps/CollegeMoney/,1,1,6
226833,359200,3592,Midwestern State University,Wichita Falls,27,76308,Southern Association of Colleges and Schools Commission on Colleges,www.mwsu.edu,www.mwsu.edu/finaid/net-price,1,1,6
226860,849800,8498,William Edge Institute,New Braunfels,27,78130,National Accrediting Commission of Career Arts and Sciences,www.mimsclassic.com,mimsclassic.com/net-price-calculator/,1,1,6
226879,1013000,10130,Wade College,Dallas,27,75207,Southern Association of Colleges and Schools Commission on Colleges,www.wadecollege.edu,www.wadecollege.edu/student-consumer-info/index.php?page=net-price-calculator,1,1,6
226903,3035300,30353,Southern Careers Institute-Austin,Austin,27,78744,Council on Occupational Education,www.scitexas.edu,https://prospect.studentaidprocess.com/saintprospect/(S(wqchjgzppe4lexqdip0xrg0j))/netpricecalculator?corpid=64,1,7,6
226930,850300,8503,Mountain View College,Dallas,27,75211,Southern Association of Colleges and Schools Commission on Colleges,www.dcccd.edu,www.dcccd.edu/pc/cost/pages/coa.aspx,1,1,6
227003,2261300,22613,Altierus Career College-San Antonio,San Antonio,27,78213,,https://www.altierus.edu,https://www.altierus.edu/npc,1,2,6
227058,1293200,12932,Tint School of Makeup and Cosmetology-Irving,Irving,27,75061,,www.tintschoolofmakeupandcosmetology.com,www.tintschoolofmakeupandcosmetology.com,1,2,6
227146,359300,3593,Navarro College,Corsicana,27,75110,Southern Association of Colleges and Schools Commission on Colleges,www.navarrocollege.edu,www.collegeforalltexans.com/apps/CollegeMoney/index.php,1,1,6
