university_id,major_id
419217,32
419217,33
419217,34
419217,35
419217,36
419217,37
419217,38
419226,1
419226,2
419235,1
419235,2
419235,3
419235,4
419235,5
419235,6
419235,7
419235,8
419235,9
419235,10
419235,11
419235,12
419235,13
419235,14
419235,15
419244,1
419244,2
419244,3
419244,4
419244,5
419244,6
419244,7
419244,8
419244,9
419244,10
419244,11
419244,12
419244,13
419244,14
419244,15
419244,16
419244,17
419244,18
419244,19
419244,20
419244,21
419244,22
419244,23
419244,24
419244,25
419244,26
419244,27
419244,28
419244,29
419244,30
419253,1
419253,2
419253,3
419253,4
419253,5
419253,6
419253,7
419253,8
419253,9
419253,10
419253,11
419253,12
419253,13
419253,14
419253,15
419253,16
419253,17
419253,18
419253,19
419253,20
419253,21
419271,1
419271,2
419280,1
419280,2
419280,3
419280,4
419280,5
419280,6
419280,7
419280,8
419280,9
419280,10
419280,11
419280,12
419280,13
419280,14
419280,15
419280,16
419280,17
419280,18
419280,19
419280,20
419280,21
419280,22
419280,23
419280,24
419280,25
419280,26
419280,27
419280,28
419280,29
419280,30
419280,31
419280,32
419332,1
419332,2
419332,3
419332,4
419332,5
419332,6
419332,7
419332,8
419332,9
419332,10
419332,11
419332,12
419332,13
419332,14
419332,15
419332,16
419332,17
419332,18
419332,19
419332,20
419332,21
419332,22
419332,23
419332,24
419332,25
419332,26
419332,27
419332,28
419332,29
419332,30
419332,31
419332,32
419332,33
419332,34
419341,1
419341,2
419341,3
419341,4
419411,1
419411,2
419411,3
419411,4
419411,5
419411,6
419411,7
419411,8
419411,9
419411,10
419411,11
419411,12
419411,13
419411,14
419411,15
419411,16
419411,17
419411,18
419411,19
419411,20
419411,21
419411,22
419411,23
419411,24
419411,25
419411,26
419411,27
419411,28
419411,29
419411,30
419411,31
419411,32
419420,1
419420,2
419420,3
419457,1
419457,2
419457,3
419457,4
419457,5
419457,6
419457,7
419457,8
419457,9
419457,10
419457,11
419457,12
419457,13
419457,14
419457,15
419457,16
419457,17
419457,18
419457,19
419457,20
419457,21
419457,22
419457,23
419457,24
419457,25
419457,26
419457,27
419457,28
419457,29
419484,1
419484,2
419484,3
419484,4
419484,5
419484,6
419633,1
419633,2
419633,3
419633,4
419633,5
419633,6
419633,7
419660,1
419660,2
419660,3
419660,4
419660,5
419660,6
419660,7
419660,8
419660,9
419660,10
419660,11
419660,12
419660,13
419660,14
419660,15
419660,16
419660,17
419660,18
419660,19
419660,20
419660,21
419660,22
419660,23
419660,24
419660,25
419660,26
419660,27
419660,28
419660,29
419660,30
419660,31
419660,32
419703,1
419703,2
419703,3
419703,4
419712,1
419712,2
419712,3
419712,4
419712,5
419712,6
419712,7
419712,8
419712,9
419712,10
419712,11
419712,12
419712,13
419712,14
419712,15
419712,16
419712,17
419712,18
419712,19
419712,20
419712,21
419712,22
419712,23
419712,24
419712,25
419712,26
419712,27
419712,28
419712,29
419712,30
419712,31
419721,1
419721,2
419721,3
419721,4
419721,5
419721,6
419721,7
419721,8
419721,9
419721,10
419721,11
419721,12
419721,13
419721,14
419721,15
419721,16
419721,17
419721,18
419721,19
419721,20
419721,21
419721,22
419721,23
419721,24
419721,25
420024,1
420024,2
420024,3
420024,4
420024,5
420024,6
420024,7
420024,8
420024,9
420024,10
420024,11
420024,12
420024,13
420024,14
420024,15
420024,16
420024,17
420024,18
420024,19
420042,1
420042,2
420042,3
420042,4
420042,5
420042,6
420042,7
420042,8
420042,9
420042,10
420042,11
420042,12
420042,13
420042,14
420042,15
420042,16
420042,17
420042,18
420042,19
420042,20
420042,21
420042,22
420042,23
420042,24
420042,25
420042,26
420042,27
420103,1
420103,2
420103,3
420103,4
420103,5
420103,6
420103,7
420103,8
420103,9
420103,10
420103,11
420103,12
420103,13
420103,14
420103,15
420103,16
420103,17
420103,18
420103,19
420103,20
420103,21
420103,22
420103,23
420103,24
420103,25
420103,26
420103,27
420103,28
420103,29
420103,30
420103,31
420103,32
420103,33
420103,34
420103,35
420130,1
420246,1
420246,2
420246,3
420246,4
420246,5
420246,6
420246,7
420246,8
420246,9
420246,10
420246,11
420246,12
420246,13
420246,14
420246,15
420246,16
420246,17
420246,18
420246,19
420246,20
420246,21
420246,22
420246,23
420246,24
420246,25
420255,1
420255,2
420255,3
420255,4
420255,5
420255,6
420255,7
420255,8
420255,9
420255,10
420255,11
420255,12
420255,13
420255,14
420255,15
420255,16
420255,17
420255,18
420255,19
420255,20
420255,21
420255,22
420255,23
420255,24
420255,25
420255,26
420255,27
420255,28
420255,29
420307,1
420307,2
420307,3
420307,4
420307,5
420307,6
420307,7
420307,8
420307,9
420307,10
420307,11
420307,12
420307,13
420316,1
420316,2
420316,3
420316,4
420316,5
420316,6
420316,7
420316,8
420316,9
420316,10
420316,11
420316,12
420316,13
420316,14
420316,15
420316,16
420316,17
420316,18
420316,19
420316,20
420316,21
420316,22
420316,23
420316,24
420316,25
420316,26
420316,27
420316,28
420316,29
420316,30
420316,31
420316,32
420316,33
420316,34
420325,1
420325,2
420325,3
420325,4
420325,5
420325,6
420325,7
420325,8
420325,9
420325,10
420325,11
420325,12
420325,13
420325,14
420325,15
420325,16
420325,17
420325,18
420325,19
420343,1
420343,2
420343,3
420343,4
420343,5
420343,6
420343,7
420343,8
420343,9
420343,10
420343,11
420343,12
420343,13
420343,14
420343,15
420343,16
420343,17
420343,18
420343,19
420343,20
420343,21
420343,22
420343,23
420343,24
420343,25
420343,26
420343,27
420343,28
420343,29
420343,30
420343,31
420343,32
420343,33
420343,34
420343,35
420343,36
420343,37
420343,38
420370,1
420370,2
420370,3
420370,4
420370,5
420370,6
420370,7
420370,8
420370,9
420370,10
420370,11
420370,12
420370,13
420370,14
420370,15
420370,16
420370,17
420398,1
420398,2
420398,3
420398,4
420398,5
420398,6
420398,7
420398,8
420398,9
420398,10
420398,11
420398,12
420398,13
420398,14
420398,15
420398,16
420398,17
420398,18
420398,19
420398,20
420398,21
420398,22
420398,23
420398,24
420398,25
420398,26
420398,27
420398,28
420398,29
420398,30
420398,31
420398,32
420398,33
420398,34
420398,35
420431,1
420431,2
420431,3
420431,4
420431,5
420431,6
420431,7
420431,8
420431,9
420431,10
420431,11
420431,12
420431,13
420431,14
420431,15
420440,1
420440,2
420440,3
420440,4
420440,5
420440,6
420440,7
420440,8
420440,9
420440,10
420440,11
420440,12
420440,13
420440,14
420440,15
420440,16
420440,17
420440,18
420440,19
420440,20
420440,21
420440,22
420440,23
420440,24
420440,25
420440,26
420440,27
420440,28
420440,29
420440,30
420440,31
420440,32
420440,33
420440,34
420440,35
420440,36
420440,37
420440,38
420459,1
420459,2
420459,3
420459,4
420459,5
420459,6
420459,7
420459,8
420459,9
420459,10
420459,11
420459,12
420459,13
420468,1
420468,2
420468,3
420468,4
420468,5
420468,6
420468,7
420468,8
420468,9
420468,10
420468,11
420468,12
420468,13
420468,14
420468,15
420468,16
420468,17
420468,18
420468,19
420468,20
420468,21
420468,22
420468,23
420468,24
420468,25
420468,26
420468,27
420468,28
420468,29
420468,30
420468,31
420468,32
420468,33
420468,34
420538,1
420538,2
420538,3
420538,4
420538,5
420538,6
420538,7
420538,8
420538,9
420538,10
420538,11
420538,12
420538,13
420538,14
420538,15
420538,16
420538,17
420538,18
420538,19
420538,20
420538,21
420538,22
420538,23
420538,24
420538,25
420538,26
420538,27
420556,1
420556,2
420556,3
420556,4
420556,5
420556,6
420556,7
420556,8
420556,9
420556,10
420556,11
420556,12
420556,13
420556,14
420556,15
420556,16
420556,17
420556,18
420556,19
420556,20
420556,21
420556,22
420556,23
420556,24
420556,25
420556,26
420574,1
420574,2
420574,3
420574,4
420574,5
420574,6
420574,7
420574,8
420574,9
420608,1
420608,2
420608,3
420608,4
420608,5
420608,6
420608,7
420608,8
420608,9
420608,10
420608,11
420608,12
420608,13
420608,14
420608,15
420608,16
420705,1
420705,2
420705,3
420705,4
420705,5
420705,6
420705,7
420705,8
420705,9
420705,10
420705,11
420705,12
420705,13
420705,14
420705,15
420705,16
420705,17
420705,18
420723,1
420723,2
420723,3
420723,4
420723,5
420723,6
420723,7
420723,8
420723,9
420723,10
420723,11
420723,12
420723,13
420723,14
420723,15
420723,16
420723,17
420723,18
420723,19
420723,20
420723,21
420723,22
420723,23
420723,24
420723,25
420723,26
420723,27
420723,28
420723,29
420723,30
420723,31
420723,32
420723,33
420723,34
420866,1
420866,2
420866,3
420866,4
420866,5
420866,6
420866,7
420981,1
420981,2
420981,3
420981,4
420981,5
420981,6
420981,7
420981,8
420981,9
420981,10
420981,11
420981,12
420981,13
420981,14
420981,15
420981,16
420981,17
420981,18
420981,19
420981,20
421513,1
421513,2
421513,3
421513,4
421513,5
421513,6
421513,7
421513,8
421513,9
421513,10
421513,11
421513,12
421513,13
421513,14
421513,15
421513,16
421513,17
421513,18
421513,19
421513,20
421513,21
421513,22
421513,23
421513,24
421513,25
421513,26
421513,27
421513,28
421513,29
421513,30
421540,1
421540,2
421540,3
421540,4
421559,1
421559,2
421559,3
421559,4
421559,5
421559,6
421559,7
421559,8
421559,9
421559,10
421559,11
421559,12
421559,13
421559,14
421559,15
421559,16
421559,17
421559,18
421559,19
421559,20
421559,21
421559,22
421610,1
421610,2
421610,3
421610,4
421665,1
421665,2
421665,3
421665,4
421665,5
421665,6
421665,7
421665,8
421665,9
421665,10
421665,11
421665,12
421665,13
421665,14
421665,15
421665,16
421665,17
421665,18
421665,19
421665,20
421665,21
421665,22
421708,1
421708,2
421708,3
421708,4
421717,1
421717,2
421717,3
421717,4
421717,5
421717,6
421717,7
421717,8
421771,1
421771,2
421771,3
421771,4
421771,5
421832,1
421832,2
421832,3
421832,4
421832,5
421832,6
421832,7
421832,8
421832,9
421832,10
421832,11
421832,12
421832,13
421832,14
421832,15
421832,16
421832,17
421832,18
421832,19
421832,20
421832,21
421832,22
421832,23
421832,24
421832,25
421832,26
421832,27
421832,28
421832,29
421832,30
421841,1
421841,2
421841,3
421841,4
421878,1
421878,2
421878,3
421878,4
421878,5
421878,6
421878,7
421896,1
421896,2
421896,3
421896,4
421896,5
421896,6
421896,7
421896,8
421896,9
421896,10
421896,11
421896,12
421896,13
421896,14
421896,15
421896,16
422190,1
422190,2
422695,1
422695,2
422695,3
422695,4
422695,5
422695,6
422695,7
422695,8
422695,9
422695,10
422695,11
422695,12
422695,13
422695,14
422835,1
422835,2
422835,3
422835,4
423120,1
423120,2
423120,3
423120,4
423120,5
423120,6
423120,7
423120,8
423120,9
423120,10
423120,11
423120,12
423120,13
423120,14
423120,15
423120,16
423120,17
423120,18
423120,19
423120,20
423120,21
423120,22
423120,23
423120,24
423120,25
423120,26
423120,27
423120,28
423120,29
423120,30
423120,31
423120,32
423120,33
423120,34
423120,35
423120,36
423397,1
423397,2
423397,3
423397,4
423397,5
423397,6
423397,7
423397,8
423397,9
423397,10
423397,11
423397,12
423397,13
423397,14
423397,15
423397,16
423397,17
423397,18
423397,19
423397,20
423397,21
423397,22
423397,23
423397,24
423397,25
423397,26
423397,27
423397,28
423397,29
423397,30
423397,31
423397,32
423397,33
423397,34
423397,35
423397,36
423397,37
423397,38
423643,1
423643,2
423643,3
423643,4
423643,5
423643,6
423643,7
423643,8
423643,9
423643,10
423643,11
423643,12
423643,13
423643,14
423643,15
423643,16
423643,17
423643,18
423643,19
423643,20
423643,21
423643,22
423643,23
423643,24
423643,25
423643,26
423643,27
423643,28
423652,1
423652,2
423652,3
423652,4
423652,5
423652,6
423652,7
423652,8
423652,9
423652,10
423652,11
423652,12
423652,13
423652,14
423652,15
423652,16
423652,17
423652,18
423652,19
423652,20
425250,1
425250,2
425250,3
425250,4
425250,5
425250,6
425250,7
425250,8
425250,9
425250,10
425250,11
425250,12
425250,13
425250,14
425250,15
425250,16
425250,17
425250,18
425250,19
425250,20
425250,21
425250,22
425250,23
425250,24
425250,25
425250,26
425889,1
425889,2
425889,3
425889,4
425889,5
425889,6
425889,7
425889,8
425889,9
425889,10
425889,11
425889,12
425889,13
425889,14
425889,15
425889,16
425889,17
425889,18
425889,19
425889,20
425889,21
425889,22
425889,23
425889,24
425889,25
425889,26
425889,27
425889,28
425889,29
425889,30
425889,31
425986,1
425986,2
425986,3
425986,4
425986,5
425986,6
425986,7
425986,8
425986,9
425986,10
425986,11
425986,12
425986,13
425986,14
425986,15
425986,16
425986,17
425986,18
425986,19
425986,20
425986,21
425986,22
425986,23
425986,24
425986,25
425986,26
425986,27
425986,28
426314,1
426314,2
426314,3
426314,4
426314,5
426314,6
426314,7
426314,8
426314,9
426314,10
426314,11
426314,12
426314,13
426314,14
426314,15
427308,1
427308,2
427308,3
427308,4
427308,5
427308,6
427308,7
427308,8
427308,9
427308,10
427308,11
427308,12
427308,13
427308,14
427308,15
427308,16
427308,17
427308,18
427308,19
427308,20
427308,21
427308,22
427335,1
427335,2
427335,3
427335,4
427335,5
427335,6
427335,7
427335,8
427335,9
427335,10
427335,11
427335,12
427335,13
427335,14
427335,15
427335,16
427335,17
427335,18
427335,19
427335,20
427335,21
427335,22
427335,23
427335,24
427335,25
427335,26
427335,27
427335,28
427335,29
427335,30
427335,31
427335,32
427335,33
427335,34
427335,35
427335,36
427894,1
427894,2
427894,3
427894,4
427894,5
427894,6
427894,7
427894,8
427894,9
427894,10
427894,11
427894,12
427894,13
427894,14
427894,15
427894,16
427894,17
427894,18
427894,19
427894,20
427894,21
427894,22
427894,23
427894,24
427894,25
427894,26
427894,27
427894,28
427894,29
427894,30
427894,31
427894,32
427894,33
427894,34
427894,35
427894,36
427973,1
427973,2
427973,3
427973,4
427973,5
427973,6
427973,7
427973,8
427973,9
427973,10
427973,11
427973,12
427973,13
427973,14
427973,15
427973,16
427973,17
427973,18
427973,19
427982,1
427982,2
427982,3
427982,4
427982,5
427982,6
427982,7
427982,8
427982,9
427982,10
427982,11
427982,12
427982,13
427982,14
427982,15
427982,16
427982,17
427982,18
427982,19
427991,1
427991,2
427991,3
427991,4
427991,5
427991,6
427991,7
427991,8
427991,9
427991,10
427991,11
427991,12
427991,13
427991,14
427991,15
427991,16
427991,17
427991,18
427991,19
427991,20
427991,21
427991,22
428000,1
428000,2
428000,3
428000,4
428000,5
428000,6
428000,7
428000,8
428000,9
428000,10
428000,11
428000,12
428000,13
428000,14
428000,15
428000,16
428000,17
428000,18
428019,1
428055,1
428055,2
428055,3
428055,4
428055,5
428055,6
428055,7
428055,8
428055,9
428055,10
428055,11
428055,12
428055,13
428055,14
428055,15
428055,16
428055,17
428055,18
428055,19
428055,20
428055,21
428055,22
428055,23
428055,24
428055,25
428055,26
428055,27
428055,28
428055,29
428055,30
428055,31
428125,1
428125,2
428125,3
428125,4
428125,5
428125,6
428125,7
428143,1
428143,2
428143,3
428143,4
428143,5
428143,6
428143,7
428143,8
428143,9
428143,10
428143,11
428143,12
428143,13
428170,1
428170,2
428170,3
428170,4
428170,5
428170,6
428170,7
428170,8
428170,9
428170,10
428170,11
428170,12
428170,13
428170,14
428170,15
428170,16
428170,17
428170,18
428170,19
428170,20
428170,21
428170,22
428170,23
428170,24
428170,25
428170,26
428170,27
428170,28
428170,29
428170,30
428170,31
428170,32
428170,33
428259,1
428259,2
428259,3
428259,4
428259,5
428259,6
428268,1
428268,2
428268,3
428268,4
428268,5
428268,6
428268,7
428268,8
428268,9
428268,10
428268,11
428268,12
428268,13
428268,14
428268,15
428268,16
428268,17
428268,18
428268,19
428268,20
428268,21
428268,22
428268,23
428268,24
428268,25
428268,26
428268,27
428268,28
428268,29
428268,30
428268,31
428286,1
428286,2
428286,3
428286,4
428286,5
428392,1
428392,2
428392,3
428392,4
428392,5
428392,6
428392,7
428392,8
428392,9
428392,10
428392,11
428392,12
428392,13
428392,14
428392,15
428392,16
428392,17
428392,18
428392,19
428392,20
428392,21
428392,22
428392,23
428392,24
428392,25
428392,26
428392,27
428392,28
428392,29
428444,1
428444,2
428444,3
428444,4
428444,5
428444,6
428444,7
428444,8
428444,9
428444,10
428444,11
428444,12
428444,13
428444,14
428444,15
428444,16
428444,17
428444,18
428444,19
428444,20
428444,21
428444,22
428444,23
428444,24
428444,25
428444,26
428444,27
429012,1
429012,2
429012,3
429012,4
429012,5
429085,1
429085,2
429085,3
429085,4
429085,5
429085,6
429085,7
429085,8
429085,9
429085,10
429085,11
429085,12
429085,13
429085,14
429085,15
429094,1
429128,1
429128,2
429128,3
429128,4
429128,5
430096,1
430096,2
430096,3
430096,4
430096,5
430096,6
430096,7
430096,8
430096,9
430096,10
430096,11
430096,12
430096,13
430096,14
430096,15
430096,16
430096,17
430096,18
430157,1
430157,2
430157,3
430157,4
430157,5
430157,6
430157,7
430157,8
430157,9
430157,10
430157,11
430166,1
430166,2
430166,3
430166,4
430184,1
430184,2
430184,3
430184,4
430184,5
430184,6
430184,7
430184,8
430184,9
430184,10
430184,11
430184,12
430184,13
430184,14
430184,15
430184,16
430184,17
430184,18
430184,19
430184,20
430184,21
430184,22
430184,23
430184,24
430184,25
430184,26
430184,27
430184,28
430184,29
430184,30
430184,31
430184,32
430184,33
430184,34
430218,1
430218,2
430218,3
430218,4
430218,5
430218,6
430218,7
430218,8
430218,9
430218,10
430218,11
430218,12
430218,13
430218,14
430218,15
430218,16
430218,17
430227,1
430227,2
430227,3
430227,4
430227,5
430227,6
430227,7
430227,8
430227,9
430227,10
430245,1
430245,2
430245,3
430245,4
430245,5
430245,6
430245,7
430245,8
430245,9
430245,10
430245,11
430245,12
430245,13
430245,14
430245,15
430245,16
430245,17
430245,18
430254,1
430254,2
430254,3
430254,4
430254,5
430254,6
430254,7
430254,8
430254,9
430254,10
430254,11
430254,12
430254,13
430254,14
430254,15
430254,16
430306,1
430306,2
430306,3
430306,4
430306,5
430306,6
430306,7
430306,8
430306,9
430306,10
430306,11
430306,12
430306,13
430306,14
430306,15
430306,16
430342,1
430342,2
430342,3
430342,4
430342,5
430342,6
430342,7
430342,8
430342,9
430342,10
430342,11
430342,12
430342,13
430342,14
430342,15
430342,16
430342,17
430342,18
430342,19
430342,20
430342,21
430342,22
430342,23
430342,24
430342,25
430342,26
430342,27
430342,28
430342,29
430342,30
430342,31
430342,32
430342,33
430342,34
430342,35
430403,1
430403,2
430403,3
430403,4
430403,5
430403,6
430403,7
430403,8
430403,9
430403,10
430403,11
430403,12
430403,13
430403,14
430403,15
430403,16
430403,17
430403,18
430403,19
430403,20
430403,21
430403,22
430403,23
430403,24
430403,25
430403,26
430403,27
430403,28
430403,29
430403,30
430403,31
430403,32
430403,33
430403,34
430403,35
430403,36
430403,37
430403,38
430485,1
430485,2
430485,3
430485,4
430485,5
430485,6
430485,7
430485,8
430485,9
430485,10
430485,11
430485,12
430485,13
430485,14
430485,15
430485,16
430485,17
430485,18
430485,19
430485,20
430485,21
430485,22
430485,23
430485,24
430485,25
430485,26
430485,27
430485,28
430485,29
430485,30
430485,31
430485,32
430485,33
430485,34
430485,35
430564,1
430564,2
430564,3
430582,1
430582,2
430582,3
430582,4
430670,1
430670,2
430670,3
430670,4
430670,5
430670,6
430670,7
430670,8
430670,9
430670,10
430670,11
430670,12
430670,13
430670,14
430670,15
430670,16
430670,17
430670,18
430670,19
430670,20
430670,21
430670,22
430670,23
430670,24
430670,25
430670,26
430670,27
430704,1
430704,2
430704,3
430704,4
430704,5
430704,6
430704,7
430704,8
430704,9
430704,10
430704,11
430704,12
430704,13
430704,14
430704,15
430704,16
430704,17
430704,18
430704,19
430795,1
430795,2
430795,3
430795,4
430795,5
430795,6
430795,7
430795,8
430795,9
430795,10
430795,11
430795,12
430795,13
430795,14
430795,15
430795,16
430795,17
430795,18
430795,19
430810,1
430810,2
430810,3
430810,4
430810,5
430810,6
430810,7
430810,8
430810,9
430810,10
430810,11
430810,12
430810,13
430810,14
430810,15
430810,16
430810,17
430810,18
430810,19
430810,20
430810,21
430810,22
430810,23
430810,24
430883,1
430883,2
430883,3
430883,4
430883,5
430883,6
430883,7
430883,8
430883,9
430883,10
430883,11
430883,12
430883,13
430883,14
430883,15
430883,16
430883,17
430883,18
430883,19
430883,20
430883,21
430883,22
430883,23
430883,24
430883,25
430883,26
430883,27
430883,28
430883,29
430908,1
430908,2
430908,3
430908,4
430935,1
430935,2
430935,3
430935,4
430935,5
430935,6
430935,7
430935,8
430935,9
430935,10
430935,11
430935,12
430935,13
430935,14
430935,15
430935,16
430935,17
430935,18
430935,19
430935,20
430935,21
430935,22
430935,23
430935,24
430935,25
430935,26
430935,27
430971,1
430971,2
430971,3
430971,4
430971,5
430971,6
430971,7
430971,8
430971,9
430971,10
430971,11
430971,12
430971,13
430971,14
430971,15
430971,16
430971,17
430971,18
430971,19
430971,20
430971,21
430971,22
430971,23
430971,24
430971,25
430971,26
430971,27
430971,28
430971,29
430971,30
431017,1
431017,2
431017,3
431017,4
431017,5
431017,6
431017,7
431017,8
431017,9
431017,10
431017,11
431017,12
431071,1
431071,2
431071,3
431071,4
431071,5
431071,6
431071,7
431071,8
431071,9
431071,10
431071,11
431071,12
431071,13
431071,14
431071,15
431071,16
431071,17
431071,18
431071,19
431071,20
431071,21
431071,22
431099,1
431099,2
431099,3
431105,1
431105,2
431105,3
431105,4
431105,5
431105,6
431105,7
431105,8
431105,9
431105,10
431105,11
431105,12
431105,13
431105,14
431105,15
431105,16
431105,17
431105,18
431123,1
431123,2
431123,3
431123,4
431123,5
431123,6
431123,7
431141,1
431141,2
431141,3
431141,4
431141,5
431141,6
431141,7
431141,8
431141,9
431141,10
431141,11
431141,12
431141,13
431141,14
431141,15
431141,16
431141,17
431141,18
431141,19
431141,20
431141,21
431141,22
431169,1
431169,2
431169,3
431169,4
431169,5
431169,6
431169,7
431169,8
431169,9
431169,10
431169,11
431169,12
431169,13
431169,14
431169,15
431169,16
431169,17
431169,18
431169,19
431169,20
431169,21
431169,22
431169,23
431169,24
431169,25
431169,26
431169,27
431169,28
431169,29
431169,30
431169,31
431169,32
431169,33
431169,34
431169,35
431169,36
431169,37
431169,38
431187,1
431187,2
431187,3
431187,4
431187,5
431187,6
431187,7
431187,8
431187,9
431187,10
431187,11
431187,12
431187,13
431187,14
431187,15
431187,16
431187,17
431187,18
431187,19
431187,20
431187,21
431187,22
431187,23
431187,24
431187,25
431187,26
431187,27
431187,28
431187,29
431187,30
431187,31
431187,32
431187,33
431187,34
431187,35
431187,36
431196,1
431196,2
431196,3
431196,4
431196,5
431196,6
431196,7
431196,8
431196,9
431196,10
431196,11
431196,12
431196,13
431196,14
431196,15
431196,16
431196,17
431266,1
431266,2
431266,3
431266,4
431266,5
431266,6
431266,7
431266,8
431266,9
431266,10
431266,11
431266,12
431266,13
431266,14
431266,15
431266,16
431266,17
431266,18
431266,19
431266,20
431266,21
431266,22
431266,23
431266,24
431266,25
431266,26
431266,27
431266,28
431266,29
431275,1
431275,2
431275,3
431275,4
431275,5
431275,6
431275,7
431275,8
431275,9
431275,10
431275,11
431275,12
431275,13
431275,14
431275,15
431275,16
431275,17
431275,18
431275,19
431275,20
431275,21
431275,22
431275,23
431275,24
431275,25
431275,26
431275,27
431275,28
431275,29
431275,30
431275,31
431275,32
431275,33
431275,34
431275,35
431284,1
431284,2
431284,3
431284,4
431284,5
431284,6
431284,7
431284,8
431284,9
431284,10
431284,11
431284,12
431284,13
431284,14
431284,15
431284,16
431284,17
431284,18
431284,19
431284,20
431284,21
431284,22
431284,23
431284,24
431284,25
431284,26
431284,27
431284,28
431284,29
431284,30
431558,1
431558,2
431558,3
431558,4
431558,5
431558,6
431594,1
431594,2
431594,3
431594,4
431594,5
431594,6
431594,7
431594,8
431594,9
431594,10
431594,11
431594,12
431600,1
431600,2
431600,3
431600,4
431600,5
431600,6
431600,7
431600,8
431600,9
431600,10
431600,11
431600,12
431600,13
431600,14
431600,15
431600,16
431600,17
431600,18
431600,19
431600,20
431600,21
431600,22
431600,23
431600,24
431600,25
431600,26
431600,27
431600,28
431600,29
431600,30
431600,31
431600,32
431600,33
431600,34
431600,35
431628,1
431628,2
431628,3
431628,4
431628,5
431628,6
431628,7
431628,8
431628,9
431628,10
431628,11
431628,12
431628,13
431628,14
431628,15
431628,16
431628,17
431628,18
431628,19
431628,20
431628,21
431628,22
431628,23
431628,24
431628,25
431628,26
431628,27
431628,28
431628,29
431628,30
431628,31
431628,32
431628,33
431628,34
431628,35
431628,36
431628,37
431691,1
431691,2
431691,3
431691,4
431691,5
431691,6
431691,7
431691,8
431691,9
431691,10
431691,11
431691,12
431691,13
431691,14
431691,15
431691,16
431691,17
431691,18
431716,1
431716,2
431716,3
431716,4
431716,5
431716,6
431716,7
431716,8
431716,9
431716,10
431716,11
431716,12
431716,13
431716,14
431716,15
431716,16
431716,17
431716,18
431716,19
431716,20
431716,21
431716,22
431716,23
431716,24
431716,25
431716,26
431716,27
431716,28
431770,1
431770,2
431770,3
431770,4
431770,5
431770,6
431770,7
431770,8
431770,9
431770,10
431770,11
431886,1
431886,2
431886,3
431886,4
431886,5
431886,6
431886,7
431886,8
431886,9
431886,10
431886,11
431886,12
431886,13
431886,14
431886,15
431886,16
431886,17
431886,18
431886,19
431886,20
431886,21
431886,22
431886,23
431886,24
431886,25
431886,26
431886,27
431886,28
431929,1
431929,2
431929,3
431929,4
431929,5
431929,6
431929,7
431929,8
431929,9
431929,10
431929,11
431929,12
431929,13
431929,14
431929,15
431929,16
431929,17
431929,18
431929,19
431929,20
431929,21
431929,22
431929,23
431929,24
431929,25
431929,26
431929,27
431929,28
431929,29
431929,30
431929,31
431929,32
431929,33
431956,1
431956,2
431956,3
431956,4
431956,5
431956,6
431956,7
431956,8
431956,9
431956,10
431956,11
431956,12
431956,13
431956,14
431956,15
431956,16
431956,17
431956,18
431956,19
431956,20
431956,21
431956,22
431956,23
431956,24
431956,25
431956,26
431956,27
431956,28
431956,29
431956,30
431956,31
431956,32
431956,33
431956,34
431956,35
431956,36
431965,1
431965,2
431983,1
431983,2
431983,3
431983,4
431983,5
431983,6
431983,7
431983,8
431983,9
431983,10
431983,11
431983,12
431983,13
431983,14
431983,15
431983,16
431983,17
431983,18
431983,19
431983,20
431983,21
431983,22
431983,23
431983,24
431983,25
431983,26
431983,27
431983,28
431983,29
431983,30
431983,31
431983,32
431983,33
432074,1
432074,2
432074,3
432074,4
432117,1
432117,2
432117,3
432117,4
432117,5
432117,6
432117,7
432117,8
432117,9
432117,10
432117,11
432223,1
432223,2
432223,3
432223,4
432223,5
432223,6
432223,7
432223,8
432223,9
432223,10
432223,11
432223,12
432241,1
432241,2
432241,3
432241,4
432241,5
432241,6
432241,7
432241,8
432241,9
432241,10
432241,11
432241,12
432241,13
432241,14
432241,15
432241,16
432241,17
432241,18
432241,19
432241,20
432241,21
432241,22
432241,23
432241,24
432241,25
432241,26
432241,27
432241,28
432241,29
432241,30
432241,31
432241,32
432241,33
432241,34
432241,35
432241,36
432241,37
432241,38
432269,1
432269,2
432269,3
432269,4
432269,5
432269,6
432269,7
432269,8
432269,9
432269,10
432269,11
432269,12
432269,13
432269,14
432269,15
432269,16
432269,17
432269,18
432269,19
432269,20
432269,21
432269,22
432269,23
432269,24
432269,25
432269,26
432269,27
432269,28
432302,1
432348,1
432348,2
432348,3
432348,4
432348,5
432348,6
432348,7
432348,8
432348,9
432348,10
432348,11
432348,12
432348,13
432348,14
432348,15
432348,16
432348,17
432348,18
432348,19
432348,20
432348,21
432348,22
432348,23
432348,24
432348,25
432348,26
432348,27
432348,28
432348,29
432348,30
432348,31
432348,32
432348,33
432348,34
432348,35
432348,36
432348,37
432348,38
432357,1
432357,2
432357,3
432357,4
432357,5
432384,1
432384,2
432384,3
432384,4
432384,5
432384,6
432384,7
432384,8
432384,9
432384,10
432384,11
432384,12
432384,13
432384,14
432524,1
432524,2
432524,3
432524,4
432524,5
432524,6
432524,7
432524,8
432524,9
432524,10
432524,11
433004,1
433004,2
433004,3
433004,4
433004,5
433004,6
